zipcode,minority,companies_name,name,bi_policy_premium,pd_policy_premium,state_risk,white_non_hisp_pct,risk_difference,combined_premium
75838,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,656,518,101.27332247157162,91.3,1072.7266775284284,1174
75838,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,216,259,101.27332247157162,91.3,373.72667752842835,475
75839,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,137,151,185.48719497829694,85.9,102.51280502170306,288
75839,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,211,238,185.48719497829694,85.9,263.51280502170306,449
75839,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,190,214,185.48719497829694,85.9,218.51280502170306,404
75839,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,185.48719497829694,85.9,63.51280502170306,249
75839,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,185.48719497829694,85.9,48.51280502170306,234
75839,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,185.48719497829694,85.9,302.51280502170306,488
75839,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,391,319,185.48719497829694,85.9,524.5128050217031,710
75839,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,185.48719497829694,85.9,85.51280502170306,271
75839,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,270,207,185.48719497829694,85.9,291.51280502170306,477
75839,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,185.48719497829694,85.9,440.51280502170306,626
75839,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,185.48719497829694,85.9,32.51280502170306,218
75839,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,297,265,185.48719497829694,85.9,376.51280502170306,562
75839,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,611,557,185.48719497829694,85.9,982.5128050217031,1168
75839,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,223,238,185.48719497829694,85.9,275.51280502170306,461
75839,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,185.48719497829694,85.9,217.51280502170306,403
75839,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,185.48719497829694,85.9,217.51280502170306,403
75839,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,185.48719497829694,85.9,214.51280502170306,400
75839,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,185.48719497829694,85.9,975.5128050217031,1161
75840,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,298,266,175.27842893775292,64.6,388.7215710622471,564
75840,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,609,555,175.27842893775292,64.6,988.7215710622471,1164
75840,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,656,518,175.27842893775292,64.6,998.7215710622471,1174
75840,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,190,216,175.27842893775292,64.6,230.72157106224708,406
75840,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,103,130,175.27842893775292,64.6,57.72157106224708,233
75840,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,139,174,175.27842893775292,64.6,137.72157106224708,313
75840,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,94,108,175.27842893775292,64.6,26.72157106224708,202
75840,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,129,134,175.27842893775292,64.6,87.72157106224708,263
75840,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,175.27842893775292,64.6,224.72157106224708,400
75840,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,105,126,175.27842893775292,64.6,55.72157106224708,231
75840,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,183,260,175.27842893775292,64.6,267.7215710622471,443
75840,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,175.27842893775292,64.6,312.7215710622471,488
75840,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,211,240,175.27842893775292,64.6,275.7215710622471,451
75840,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,411,315,175.27842893775292,64.6,550.7215710622471,726
75840,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,200,175.27842893775292,64.6,238.72157106224708,414
75840,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,200,175.27842893775292,64.6,238.72157106224708,414
75840,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,175.27842893775292,64.6,450.7215710622471,626
75840,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,264,213,175.27842893775292,64.6,301.7215710622471,477
75844,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,307,237,180.94132449514402,81.2,363.05867550485596,544
75844,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,180.94132449514402,81.2,37.058675504855984,218
75844,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,180.94132449514402,81.2,445.05867550485596,626
75844,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,438,341,180.94132449514402,81.2,598.058675504856,779
75844,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,180.94132449514402,81.2,980.058675504856,1161
75844,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,180.94132449514402,81.2,53.058675504855984,234
75844,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,168,157,180.94132449514402,81.2,144.05867550485598,325
75844,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,192,216,180.94132449514402,81.2,227.05867550485598,408
75844,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,180.94132449514402,81.2,68.05867550485598,249
75844,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,336,241,180.94132449514402,81.2,396.05867550485596,577
75844,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,180.94132449514402,81.2,219.05867550485598,400
75844,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,183,260,180.94132449514402,81.2,262.05867550485596,443
75844,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,180.94132449514402,81.2,90.05867550485598,271
75844,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,180.94132449514402,81.2,222.05867550485598,403
75844,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,213,240,180.94132449514402,81.2,272.05867550485596,453
75844,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,180.94132449514402,81.2,307.05867550485596,488
75844,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,180.94132449514402,81.2,222.05867550485598,403
75844,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,620,550,180.94132449514402,81.2,989.058675504856,1170
75845,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,438,341,149.26059713115393,80.7,629.7394028688461,779
75845,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,149.26059713115393,80.7,253.73940286884607,403
75845,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,149.26059713115393,80.7,121.73940286884607,271
75845,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,149.26059713115393,80.7,68.73940286884607,218
75845,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,486,276,149.26059713115393,80.7,612.7394028688461,762
75845,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,149.26059713115393,80.7,84.73940286884607,234
75845,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,223,238,149.26059713115393,80.7,311.73940286884607,461
75845,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,194,218,149.26059713115393,80.7,262.73940286884607,412
75845,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,149.26059713115393,80.7,1011.7394028688461,1161
75845,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,149.26059713115393,80.7,250.73940286884607,400
75845,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,149.26059713115393,80.7,99.73940286884607,249
75845,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,692,500,149.26059713115393,80.7,1042.7394028688461,1192
75845,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,149.26059713115393,80.7,253.73940286884607,403
75845,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,149.26059713115393,80.7,476.73940286884607,626
75845,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,355,265,149.26059713115393,80.7,470.73940286884607,620
75845,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,149.26059713115393,80.7,338.73940286884607,488
75845,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,176,170,149.26059713115393,80.7,196.73940286884607,346
75845,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,215,242,149.26059713115393,80.7,307.73940286884607,457
75846,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,155.73635751278084,73.1,332.26364248721916,488
75846,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,211,240,155.73635751278084,73.1,295.26364248721916,451
75846,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,155.73635751278084,73.1,470.26364248721916,626
75846,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,200,155.73635751278084,73.1,258.26364248721916,414
75846,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,155.73635751278084,73.1,62.26364248721916,218
75846,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,269,222,155.73635751278084,73.1,335.26364248721916,491
75846,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,656,518,155.73635751278084,73.1,1018.2636424872192,1174
75846,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,155.73635751278084,73.1,115.26364248721916,271
75846,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,263,253,155.73635751278084,73.1,360.26364248721916,516
75846,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,155.73635751278084,73.1,244.26364248721916,400
75846,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,190,216,155.73635751278084,73.1,250.26364248721916,406
75846,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,155.73635751278084,73.1,78.26364248721916,234
75846,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,200,155.73635751278084,73.1,258.26364248721916,414
75846,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,290,277,155.73635751278084,73.1,411.26364248721916,567
75846,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,611,491,155.73635751278084,73.1,946.2636424872192,1102
75846,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,412,323,155.73635751278084,73.1,579.2636424872192,735
75846,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,155.73635751278084,73.1,93.26364248721916,249
75846,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,137,160,155.73635751278084,73.1,141.26364248721916,297
75847,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,213.6311852240543,81.7,4.368814775945708,218
75847,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,213.6311852240543,81.7,186.3688147759457,400
75847,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,468,259,213.6311852240543,81.7,513.3688147759457,727
75847,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,438,341,213.6311852240543,81.7,565.3688147759457,779
75847,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,213.6311852240543,81.7,947.3688147759457,1161
75847,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,178,170,213.6311852240543,81.7,134.3688147759457,348
75847,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,213.6311852240543,81.7,20.368814775945708,234
75847,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,213.6311852240543,81.7,274.3688147759457,488
75847,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,183,260,213.6311852240543,81.7,229.3688147759457,443
75847,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,194,218,213.6311852240543,81.7,198.3688147759457,412
75847,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,213.6311852240543,81.7,35.36881477594571,249
75847,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,213.6311852240543,81.7,412.3688147759457,626
75847,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,213.6311852240543,81.7,189.3688147759457,403
75847,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,688,494,213.6311852240543,81.7,968.3688147759457,1182
75847,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,213.6311852240543,81.7,57.36881477594571,271
75847,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,213.6311852240543,81.7,189.3688147759457,403
75847,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,342,261,213.6311852240543,81.7,389.3688147759457,603
75847,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,215,242,213.6311852240543,81.7,243.3688147759457,457
75848,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,105,126,116.89899235525237,96.3,114.10100764474763,231
75848,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,116.89899235525237,96.3,371.1010076447476,488
75848,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,152,170,116.89899235525237,96.3,205.10100764474763,322
75848,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,116.89899235525237,96.3,509.1010076447476,626
75848,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,94,108,116.89899235525237,96.3,85.10100764474763,202
75848,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,256,201,116.89899235525237,96.3,340.1010076447476,457
75848,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,194,249,116.89899235525237,96.3,326.1010076447476,443
75848,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,298,266,116.89899235525237,96.3,447.1010076447476,564
75848,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,420,301,116.89899235525237,96.3,604.1010076447476,721
75848,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,194,216,116.89899235525237,96.3,293.1010076447476,410
75848,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,129,134,116.89899235525237,96.3,146.10100764474763,263
75848,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,656,518,116.89899235525237,96.3,1057.1010076447476,1174
75848,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,688,494,116.89899235525237,96.3,1065.1010076447476,1182
75848,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,103,130,116.89899235525237,96.3,116.10100764474763,233
75848,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,116.89899235525237,96.3,283.1010076447476,400
75848,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,200,116.89899235525237,96.3,297.1010076447476,414
75848,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,216,240,116.89899235525237,96.3,339.1010076447476,456
75848,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,200,116.89899235525237,96.3,297.1010076447476,414
75849,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,187.60152536306262,96.6,212.39847463693738,400
75849,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,187.60152536306262,96.6,215.39847463693738,403
75849,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,438,341,187.60152536306262,96.6,591.3984746369374,779
75849,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,187.60152536306262,96.6,438.3984746369374,626
75849,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,194,216,187.60152536306262,96.6,222.39847463693738,410
75849,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,337,253,187.60152536306262,96.6,402.3984746369374,590
75849,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,216,240,187.60152536306262,96.6,268.3984746369374,456
75849,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,187.60152536306262,96.6,46.39847463693738,234
75849,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,183,260,187.60152536306262,96.6,255.39847463693738,443
75849,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,688,494,187.60152536306262,96.6,994.3984746369374,1182
75849,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,187.60152536306262,96.6,30.39847463693738,218
75849,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,325,227,187.60152536306262,96.6,364.3984746369374,552
75849,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,187.60152536306262,96.6,973.3984746369374,1161
75849,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,187.60152536306262,96.6,61.39847463693738,249
75849,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,187.60152536306262,96.6,215.39847463693738,403
75849,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,187.60152536306262,96.6,300.3984746369374,488
75849,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,187.60152536306262,96.6,83.39847463693738,271
75849,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,154,174,187.60152536306262,96.6,140.39847463693738,328
75851,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,127,122,159.51281161696562,56.7,89.48718838303438,249
75851,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,183,260,159.51281161696562,56.7,283.4871883830344,443
75851,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,343,264,159.51281161696562,56.7,447.4871883830344,607
75851,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,117,159.51281161696562,56.7,74.48718838303438,234
75851,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,182,173,159.51281161696562,56.7,195.48718838303438,355
75851,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,108,159.51281161696562,56.7,58.48718838303438,218
75851,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,159.51281161696562,56.7,243.48718838303438,403
75851,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,127,159.51281161696562,56.7,111.48718838303438,271
75851,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,192,216,159.51281161696562,56.7,248.48718838303438,408
75851,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,159.51281161696562,56.7,240.48718838303438,400
75851,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,159.51281161696562,56.7,243.48718838303438,403
75851,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,159.51281161696562,56.7,328.4871883830344,488
75851,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,412,323,159.51281161696562,56.7,575.4871883830344,735
75851,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,213,240,159.51281161696562,56.7,293.4871883830344,453
75851,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,676,508,159.51281161696562,56.7,1024.4871883830344,1184
75851,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,159.51281161696562,56.7,466.4871883830344,626
75851,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,159.51281161696562,56.7,1001.4871883830344,1161
75851,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,468,292,159.51281161696562,56.7,600.4871883830344,760
75852,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,130,134,244.36571688549924,34.4,19.63428311450076,264
75852,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,200,244.36571688549924,34.4,169.63428311450076,414
75852,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,290,238,244.36571688549924,34.4,283.63428311450076,528
75852,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,200,244.36571688549924,34.4,169.63428311450076,414
75852,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,182,191,244.36571688549924,34.4,128.63428311450076,373
75852,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,223,238,244.36571688549924,34.4,216.63428311450076,461
75852,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,661,541,244.36571688549924,34.4,957.6342831145007,1202
75852,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,190,216,244.36571688549924,34.4,161.63428311450076,406
75852,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,438,341,244.36571688549924,34.4,534.6342831145007,779
75852,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,244.36571688549924,34.4,155.63428311450076,400
75852,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,656,518,244.36571688549924,34.4,929.6342831145007,1174
75852,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,139,244.36571688549924,34.4,38.63428311450076,283
75852,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,114,244.36571688549924,34.4,-20.36571688549924,224
75852,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,244.36571688549924,34.4,243.63428311450076,488
75852,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,127,244.36571688549924,34.4,-0.3657168854992392,244
75852,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,211,240,244.36571688549924,34.4,206.63428311450076,451
75852,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,244.36571688549924,34.4,381.63428311450076,626
75852,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,324,231,244.36571688549924,34.4,310.63428311450076,555
75853,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,147.31068624824093,76.0,478.6893137517591,626
75853,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,192,216,147.31068624824093,76.0,260.6893137517591,408
75853,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,297,265,147.31068624824093,76.0,414.6893137517591,562
75853,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,157,173,147.31068624824093,76.0,182.68931375175907,330
75853,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,213,240,147.31068624824093,76.0,305.6893137517591,453
75853,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,147.31068624824093,76.0,340.6893137517591,488
75853,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,660,501,147.31068624824093,76.0,1013.6893137517591,1161
75853,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,391,319,147.31068624824093,76.0,562.6893137517591,710
75853,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,263,253,147.31068624824093,76.0,368.6893137517591,516
75853,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,116,147.31068624824093,76.0,78.68931375175907,226
75853,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,575,543,147.31068624824093,76.0,970.6893137517591,1118
75853,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,130,134,147.31068624824093,76.0,116.68931375175907,264
75853,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,189,147.31068624824093,76.0,255.68931375175907,403
75853,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,117,127,147.31068624824093,76.0,96.68931375175907,244
75853,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,147.31068624824093,76.0,252.68931375175907,400
75853,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,189,147.31068624824093,76.0,255.68931375175907,403
75853,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,144,139,147.31068624824093,76.0,135.68931375175907,283
75853,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,270,209,147.31068624824093,76.0,331.6893137517591,479
75855,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,211,240,157.36812844677684,54.6,293.63187155322316,451
75855,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,105,126,157.36812844677684,54.6,73.63187155322316,231
75855,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,214,200,157.36812844677684,54.6,256.63187155322316,414
75855,FALSE,Allstate Ind Co,ALLSTATE INS GRP,186,214,157.36812844677684,54.6,242.63187155322316,400
75855,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,103,130,157.36812844677684,54.6,75.63187155322316,233
75855,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,368,240,157.36812844677684,54.6,450.63187155322316,608
75855,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,94,108,157.36812844677684,54.6,44.631871553223164,202
75855,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,272,157.36812844677684,54.6,468.63187155322316,626
75855,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,231,257,157.36812844677684,54.6,330.63187155322316,488
75855,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,263,253,157.36812844677684,54.6,358.63187155322316,516
75855,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,214,200,157.36812844677684,54.6,256.63187155322316,414
75855,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,129,134,157.36812844677684,54.6,105.63187155322316,263
75855,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,656,518,157.36812844677684,54.6,1016.6318715532232,1174
75855,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,297,265,157.36812844677684,54.6,404.63187155322316,562
75855,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,411,315,157.36812844677684,54.6,568.6318715532232,726
